transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,transaction_month,transaction_year,high_value_transaction
T26174,2023-01-13,C1865,Headphones,5.0,556.55,Credit Card,Unknown,2782.75,1,2023,Yes
T26175,2023-01-13,C3008,Coffee Machine,634.0,647.48,Credit Card,Failed,410499.22,1,2023,Yes
T26176,2023-01-13,C2937,Smartphone,4.0,525.38,Credit Card,Completed,2101.52,1,2023,Yes
T26177,2023-01-13,C161,Smartphone,7.0,255.67,PayPal,Completed,1789.72,1,2023,Yes
T26178,2023-01-13,Unknown,Headphones,614.0,598.34,PayPal,Completed,367378.62,1,2023,Yes
T26179,2023-01-13,C255,Headphones,1.0,525.38,Credit Card,Failed,525.38,1,2023,No
T26180,2023-01-13,C1219,Headphones,6.0,525.38,Credit Card,Unknown,3152.28,1,2023,Yes
T26181,2023-01-13,C2485,Tablet,5.0,525.38,PayPal,Completed,2626.9,1,2023,Yes
T26182,2023-01-13,C2136,Smartphone,4.0,176.03,Credit Card,Completed,704.12,1,2023,No
T26184,2023-01-13,C1229,Table,3.0,505.88,Cash,Completed,1517.64,1,2023,Yes
T26185,2023-01-13,C1707,Smartphone,5.0,771.49,Credit Card,Pending,3857.46,1,2023,Yes
T26186,2022-03-06,Unknown,Smartphone,795.0,525.38,PayPal,Failed,417676.52,3,2022,Yes
T26187,2023-01-13,C175,Smartphone,9.0,157.1,PayPal,Unknown,1413.88,1,2023,Yes
T26188,2023-01-13,C463,Tablet,112.0,813.5,Credit Card,Unknown,91111.96,1,2023,Yes
T26189,2022-11-02,C161,Headphones,3.0,302.59,PayPal,Completed,907.77,11,2022,No
T26190,2023-01-13,C3867,Laptop,831.0,525.38,Credit Card,Pending,436590.17,1,2023,Yes
T26191,2023-01-13,C3451,Headphones,10.0,525.38,PayPal,Completed,5253.79,1,2023,Yes
T26192,2023-01-13,C961,Smartphone,283.0,940.81,Cash,Pending,266249.23,1,2023,Yes
T26193,2023-01-13,C4588,Laptop,10.0,525.38,Credit Card,Unknown,5253.79,1,2023,Yes
T26194,2023-01-13,C2667,Tablet,1.0,525.38,PayPal,Failed,525.38,1,2023,No
T26195,2023-01-13,C3130,Smartphone,6.0,884.91,Credit Card,Completed,5309.49,1,2023,Yes
T26196,2023-01-13,C4562,Laptop,3.0,812.58,PayPal,Unknown,2437.74,1,2023,Yes
T26197,2023-01-13,C1002,Coffee Machine,9.0,375.16,Credit Card,Pending,3376.48,1,2023,Yes
T26198,2023-01-13,C2793,Lapto,4.0,121.23,PayPal,Unknown,484.93,1,2023,No
T26199,2023-01-13,C1625,Tablet,9.0,694.13,PayPal,Pending,6247.17,1,2023,Yes
T26200,2023-01-13,C462,Smartphone,2.0,642.03,Credit Card,Pending,1284.07,1,2023,Yes
T26201,2023-01-13,C197,Smartphone,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T26202,2023-01-13,C3243,Tablet,2.0,197.74,PayPal,Completed,395.48,1,2023,No
T26203,2023-01-13,C2483,Headphones,4.0,525.38,Credit Card,Completed,2101.52,1,2023,Yes
T26204,2023-01-13,C712,Tablet,110.0,525.38,Credit Card,Completed,57791.72,1,2023,Yes
T26205,2021-11-03,C3682,Smartphone,338.0,755.77,Credit Card,Completed,255449.41,11,2021,Yes
T26206,2023-01-13,C2942,Coffee Machine,525.0,227.01,PayPal,Completed,119181.71,1,2023,Yes
T26207,2023-01-13,C4540,Smartphone,1.0,955.74,PayPal,Completed,955.74,1,2023,No
T26208,2023-01-13,C2918,Laptop,1.0,525.38,Credit Card,Pending,525.38,1,2023,No
T26209,2023-01-13,C4714,Laptop,210.0,525.38,Credit Card,Completed,110329.65,1,2023,Yes
T26210,2023-01-13,C856,Laptop,9.0,626.97,Cash,Completed,5642.7,1,2023,Yes
T26211,2023-01-13,C2519,Coffee Machine,1.0,704.37,PayPal,Pending,704.37,1,2023,No
T26212,2023-01-13,C832,Laptop,8.0,131.66,Cash,Completed,1053.26,1,2023,Yes
T26213,2023-01-13,C2590,Coffee Machine,5.0,184.18,Cash,Completed,920.88,1,2023,No
T26214,2023-01-13,C3406,Coffee Ma,685.0,525.38,PayPal,Completed,359884.8,1,2023,Yes
T26215,2023-01-13,C2938,Laptop,9.0,585.27,Credit Card,Completed,5267.43,1,2023,Yes
T26216,2023-01-13,C1073,Coffee Machine,8.0,65.32,Credit Card,Unknown,522.56,1,2023,No
T26217,2023-01-13,C009,Laptop,299.0,400.16,PayPal,Completed,119649.29,1,2023,Yes
T26218,2023-01-13,C4383,Tablet,916.0,525.38,Cash,Completed,481247.41,1,2023,Yes
T26219,2023-01-13,C4735,Smartpho,248.0,525.38,Cash,Completed,130294.06,1,2023,Yes
T26220,2023-01-13,C2708,Laptop,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T26221,2023-01-13,C3465,Tablet,1.0,324.22,Credit Card,Completed,324.22,1,2023,No
T26222,2023-01-13,C2778,Coffee Machine,5.0,706.61,PayPal,Completed,3533.05,1,2023,Yes
T26223,2023-01-13,C3251,Lap,201.0,593.26,Credit Card,Completed,119244.75,1,2023,Yes
T26224,2023-09-01,C3131,Tablet,8.0,462.71,Cash,Completed,3701.66,9,2023,Yes
T26225,2023-01-13,C1767,Coffee Machine,1.0,738.22,PayPal,Completed,738.22,1,2023,No
T26226,2023-01-13,C887,Smartphone,5.0,525.38,Credit Card,Completed,2626.9,1,2023,Yes
T26227,2023-01-13,C2821,Laptop,6.0,525.38,Cash,Completed,3152.28,1,2023,Yes
T26228,2023-01-13,C4927,Laptop,4.0,479.35,Credit Card,Unknown,1917.42,1,2023,Yes
T26229,2023-01-13,C2947,Coffee Machine,7.0,511.0,Credit Card,Completed,3576.99,1,2023,Yes
T26230,2023-01-13,C2443,Smartphone,4.0,525.38,PayPal,Completed,2101.52,1,2023,Yes
T26231,2020-02-12,C4545,Laptop,916.0,156.8,PayPal,Completed,143628.88,2,2020,Yes
T26232,2023-01-13,C4636,Tablet,7.0,525.38,Credit Card,Pending,3677.65,1,2023,Yes
T26233,2023-01-13,C3178,Coffee Machine,722.0,466.65,PayPal,Completed,336923.52,1,2023,Yes
T26234,2023-01-13,C3762,Tab,3.0,831.88,Credit Card,Completed,2495.65,1,2023,Yes
T26235,2020-10-02,C4317,Co,5.0,525.38,PayPal,Completed,2626.9,10,2020,Yes
T26236,2020-05-09,C4153,Smartphone,987.0,515.21,PayPal,Pending,508512.27,5,2020,Yes
T26237,2023-01-13,C3291,Coffee Machine,10.0,734.97,PayPal,Unknown,7349.7,1,2023,Yes
T26238,2020-12-12,C4653,Laptop,6.0,525.38,Credit Card,Pending,3152.28,12,2020,Yes
T26239,2023-01-13,C1639,Laptop,700.0,525.38,PayPal,Unknown,367765.49,1,2023,Yes
T26240,2023-01-13,Unknown,Headphones,699.0,824.18,PayPal,Pending,576101.82,1,2023,Yes
T26241,2023-01-13,C320,Laptop,9.0,596.99,Credit Card,Unknown,5372.91,1,2023,Yes
,2023-01-13,C3255,Coffee M,8.0,235.87,Credit Card,Completed,1886.98,1,2023,Yes
T26243,2023-01-13,C4734,Coffee Machine,8.0,525.38,Credit Card,Completed,4203.03,1,2023,Yes
T26244,2020-06-02,C3986,Laptop,8.0,390.94,PayPal,Completed,3127.55,6,2020,Yes
T26245,2023-01-13,C4178,Tablet,729.0,959.37,PayPal,Completed,699378.27,1,2023,Yes
T26246,2023-01-13,C1533,Laptop,402.0,426.81,Credit Card,Failed,171576.93,1,2023,Yes
T26248,2023-01-13,C2106,Laptop,2.0,770.17,PayPal,Failed,1540.34,1,2023,Yes
T26249,2023-01-13,C4681,Tabl,10.0,609.04,Credit Card,Completed,6090.39,1,2023,Yes
T26250,2023-01-13,C2755,Laptop,8.0,525.38,Credit Card,Unknown,4203.03,1,2023,Yes
T26251,2023-01-13,C114,Laptop,403.0,525.38,PayPal,Pending,211727.85,1,2023,Yes
T26252,2023-01-13,C2005,Tabl,2.0,146.03,Cash,Unknown,292.07,1,2023,No
T26253,2023-01-13,C3591,Headphones,617.0,847.71,Credit Card,Failed,523035.33,1,2023,Yes
T26254,2023-01-13,C4594,Laptop,7.0,525.38,Cash,Completed,3677.65,1,2023,Yes
T26255,2023-01-13,C1154,Headphones,5.0,681.25,PayPal,Failed,3406.24,1,2023,Yes
T26256,2023-01-13,C1016,Smartphone,8.0,525.38,PayPal,Pending,4203.03,1,2023,Yes
T94017,2023-01-13,Unknown,Headphones,789.0,889.5,Cash,Unknown,701817.27,1,2023,Yes
,2021-08-11,C1800,Coffee Machine,10.0,417.62,Credit Card,Completed,4176.25,8,2021,Yes
T26259,2023-01-13,C2798,Coffee Machine,8.0,939.77,Credit Card,Completed,7518.13,1,2023,Yes
T26260,2023-01-13,C457,Smartphone,9.0,492.24,Cash,Unknown,4430.13,1,2023,Yes
T26261,2023-01-13,C4559,Laptop,143.0,680.57,PayPal,Completed,97321.06,1,2023,Yes
,2020-07-08,C411,Smartp,5.0,498.3,Credit Card,Unknown,2491.5,7,2020,Yes
T26263,2023-01-13,C2665,Tablet,8.0,117.11,Cash,Completed,936.86,1,2023,No
T26264,2023-01-13,C2416,Coffee Machine,946.0,532.26,Credit Card,Completed,503520.22,1,2023,Yes
T26265,2023-01-13,C4883,Laptop,800.0,525.38,Cash,Unknown,420303.42,1,2023,Yes
T26266,2023-01-13,C4995,Coffee Machine,6.0,525.38,Credit Card,Completed,3152.28,1,2023,Yes
T26267,2021-12-03,C1519,Headphones,9.0,525.38,Cash,Failed,4728.41,12,2021,Yes
T26268,2023-01-13,C2388,Smartphone,956.0,486.9,Cash,Unknown,465473.59,1,2023,Yes
T26269,2023-01-13,C4475,Headphones,462.0,525.38,PayPal,Completed,242725.22,1,2023,Yes
T26270,2023-01-13,C1331,Tablet,3.0,838.23,PayPal,Completed,2514.68,1,2023,Yes
T26271,2024-04-10,C573,Smartphone,3.0,119.17,Cash,Failed,357.5,4,2024,No
T26272,2023-01-13,Unknown,T,1.0,761.48,Credit Card,Failed,761.48,1,2023,No
T26273,2023-01-13,C3110,Tablet,9.0,193.32,PayPal,Pending,1739.89,1,2023,Yes
T26274,2023-01-13,C4393,L,863.0,525.38,PayPal,Completed,453402.31,1,2023,Yes
T26275,2023-01-13,C513,Coffee Machine,132.0,641.23,PayPal,Unknown,84642.71,1,2023,Yes
T26276,2023-01-13,C4902,Laptop,719.0,374.87,Credit Card,Completed,269528.19,1,2023,Yes
T26277,2023-01-13,C181,Tablet,9.0,525.38,PayPal,Unknown,4728.41,1,2023,Yes
T26278,2023-01-13,Unknown,Tablet,3.0,525.38,PayPal,Completed,1576.14,1,2023,Yes
T26279,2021-02-08,C3212,Tablet,4.0,58.91,PayPal,Failed,235.64,2,2021,No
T26280,2023-01-09,C2318,Coffee Machine,1.0,217.01,PayPal,Pending,217.01,1,2023,No
T26281,2023-01-13,C990,Coffee Machine,367.0,186.49,PayPal,Completed,68441.83,1,2023,Yes
T26282,2023-01-13,C1903,Laptop,887.0,84.7,Credit Card,Failed,75129.95,1,2023,Yes
T26283,2023-01-13,C2685,Coffee Machine,329.0,525.38,PayPal,Completed,172849.78,1,2023,Yes
T26284,2023-01-13,C1135,Headphones,702.0,614.76,PayPal,Completed,431561.03,1,2023,Yes
T26285,2023-01-13,Unknown,Tablet,5.0,894.35,PayPal,Unknown,4471.76,1,2023,Yes
T26286,2023-01-13,C2024,Laptop,7.0,525.38,Credit Card,Pending,3677.65,1,2023,Yes
T26287,2023-01-13,C4202,Coffee Machine,221.0,525.38,PayPal,Unknown,116108.82,1,2023,Yes
T26288,2023-01-13,C2932,Headpho,825.0,216.99,Credit Card,Unknown,179019.53,1,2023,Yes
T26289,2023-01-13,C1470,Laptop,1.0,525.38,Credit Card,Completed,525.38,1,2023,No
T26290,2023-01-13,C549,Laptop,4.0,870.78,PayPal,Completed,3483.12,1,2023,Yes
T26291,2022-04-11,C4371,Smartphone,5.0,339.68,PayPal,Failed,1698.39,4,2022,Yes
T32207,2022-10-12,C1841,Tablet,2.0,525.38,Credit Card,Unknown,1050.76,10,2022,Yes
T26293,2023-01-13,C3170,Smartphone,10.0,196.62,Cash,Failed,1966.17,1,2023,Yes
T26294,2023-01-13,C2765,Tablet,457.0,525.38,Credit Card,Completed,240098.33,1,2023,Yes
T26295,2023-01-13,C4733,Tablet,8.0,799.71,Credit Card,Completed,6397.7,1,2023,Yes
T26296,2023-01-13,C723,Coffee Machine,3.0,491.66,PayPal,Completed,1474.98,1,2023,Yes
T26297,2023-01-13,C3158,Laptop,835.0,205.7,Credit Card,Completed,171762.03,1,2023,Yes
T26298,2023-01-13,C4112,Tablet,8.0,485.1,Credit Card,Completed,3880.77,1,2023,Yes
T26299,2023-01-13,C1694,Laptop,8.0,525.38,PayPal,Pending,4203.03,1,2023,Yes
T26300,2023-01-13,C3424,Smartphone,792.0,275.33,PayPal,Completed,218065.18,1,2023,Yes
T26301,2023-01-13,Unknown,Coffee Machine,10.0,525.38,Credit Card,Failed,5253.79,1,2023,Yes
T26302,2023-01-13,Unknown,Headphones,227.0,77.47,Credit Card,Pending,17586.43,1,2023,Yes
T26303,2023-01-13,C2069,Smartphone,1.0,367.72,PayPal,Completed,367.72,1,2023,No
T26304,2021-12-04,C1104,Coffee Machine,8.0,363.62,PayPal,Failed,2908.96,12,2021,Yes
T26305,2023-01-13,C1087,Smartphone,5.0,550.04,Cash,Completed,2750.2,1,2023,Yes
T26306,2023-01-13,C3245,Smartphone,6.0,525.38,PayPal,Completed,3152.28,1,2023,Yes
T26307,2023-01-13,C1492,Headphones,6.0,749.55,PayPal,Unknown,4497.28,1,2023,Yes
T26308,2023-01-13,C1248,Tablet,840.0,739.56,Credit Card,Pending,621229.39,1,2023,Yes
T26309,2023-01-13,C1224,Smartphone,853.0,183.42,Cash,Pending,156459.9,1,2023,Yes
T26310,2023-01-13,Unknown,Smartphone,757.0,525.38,Cash,Unknown,397712.11,1,2023,Yes
T26311,2023-01-13,C3727,Headp,7.0,525.38,Cash,Completed,3677.65,1,2023,Yes
T26312,2021-04-04,C2847,Coffee Machine,6.0,756.17,PayPal,Completed,4537.04,4,2021,Yes
T26313,2023-01-13,C3273,Tablet,4.0,961.86,Credit Card,Pending,3847.43,1,2023,Yes
T26314,2023-01-13,C382,Tablet,2.0,827.48,Credit Card,Completed,1654.96,1,2023,Yes
T26315,2023-01-13,C2842,Coffee Machine,8.0,448.06,PayPal,Completed,3584.51,1,2023,Yes
T26316,2023-01-13,C4051,Tablet,418.0,112.49,Credit Card,Unknown,47019.67,1,2023,Yes
T26317,2021-09-11,C3827,Tablet,5.0,493.07,Credit Card,Completed,2465.36,9,2021,Yes
T26318,2020-11-05,C1724,Smartphone,610.0,525.38,PayPal,Completed,320481.35,11,2020,Yes
T26319,2023-01-13,C732,Laptop,706.0,383.91,Cash,Completed,271041.35,1,2023,Yes
T26320,2023-01-13,C4665,Smartphone,4.0,233.85,Credit Card,Unknown,935.4,1,2023,No
T26321,2020-10-08,C1067,Smartphone,6.0,143.62,Credit Card,Completed,861.73,10,2020,No
T26322,2023-01-13,C308,Laptop,6.0,777.42,PayPal,Completed,4664.49,1,2023,Yes
T26323,2023-10-05,C3046,Headphones,2.0,72.59,PayPal,Completed,145.18,10,2023,No
T26324,2023-01-13,Unknown,Headphones,6.0,525.38,PayPal,Unknown,3152.28,1,2023,Yes
T26325,2023-01-13,C734,Smartphone,3.0,525.38,Cash,Completed,1576.14,1,2023,Yes
T26326,2023-01-13,C4576,Tablet,4.0,882.08,PayPal,Unknown,3528.33,1,2023,Yes
T26327,2023-01-13,C4417,Headphones,2.0,683.82,PayPal,Pending,1367.64,1,2023,Yes
T26328,2021-04-12,C1015,Laptop,8.0,526.07,Credit Card,Failed,4208.55,4,2021,Yes
,2023-01-13,C1593,Tablet,8.0,750.28,PayPal,Completed,6002.23,1,2023,Yes
T26330,2023-01-13,C2789,Tablet,10.0,553.08,Credit Card,Completed,5530.77,1,2023,Yes
T26331,2023-01-13,C4531,Cof,319.0,829.1,Cash,Completed,264482.02,1,2023,Yes
T26332,2023-01-13,C3734,Tablet,247.0,587.9,PayPal,Completed,145210.28,1,2023,Yes
T26333,2023-01-13,Unknown,Coffee Machine,4.0,502.87,Credit Card,Unknown,2011.49,1,2023,Yes
T26334,2023-01-13,C3773,Headphones,3.0,525.38,Credit Card,Failed,1576.14,1,2023,Yes
T26335,2023-01-13,C1215,Ta,772.0,510.55,Credit Card,Completed,394144.6,1,2023,Yes
,2023-01-13,C3160,Coffee Machine,7.0,69.5,PayPal,Unknown,486.52,1,2023,No
T26337,2023-01-13,C332,Tablet,270.0,472.41,Credit Card,Unknown,127550.29,1,2023,Yes
T26338,2024-03-10,C4090,Smartphone,493.0,690.21,Credit Card,Completed,340272.33,3,2024,Yes
T26339,2023-01-13,C1354,Coffee Machine,8.0,556.08,PayPal,Completed,4448.63,1,2023,Yes
T26340,2023-01-13,C4403,Tablet,9.0,678.39,Credit Card,Failed,6105.47,1,2023,Yes
T26341,2023-01-13,C2764,Laptop,1.0,525.38,PayPal,Pending,525.38,1,2023,No
T26342,2023-01-13,C3062,Headphones,215.0,525.38,Credit Card,Unknown,112956.54,1,2023,Yes
T26343,2023-01-13,C3130,Headphones,3.0,634.39,Cash,Unknown,1903.16,1,2023,Yes
T26344,2023-01-13,C4537,Laptop,675.0,525.38,Credit Card,Unknown,354631.01,1,2023,Yes
T26345,2023-01-13,C2433,Headphones,462.0,498.82,Credit Card,Completed,230455.37,1,2023,Yes
T26346,2023-01-13,C741,Coffee Machine,204.0,473.91,PayPal,Failed,96677.32,1,2023,Yes
T26347,2023-01-13,C4221,Tablet,7.0,705.78,Credit Card,Completed,4940.47,1,2023,Yes
T26348,2023-01-13,C980,La,1.0,131.99,PayPal,Pending,131.99,1,2023,No
T26349,2023-01-13,C788,Coffee Machine,7.0,917.1,Credit Card,Pending,6419.71,1,2023,Yes
T26350,2023-01-13,C721,Tablet,9.0,525.38,Credit Card,Completed,4728.41,1,2023,Yes
T26351,2023-01-13,C2894,Coffe,3.0,249.69,Credit Card,Pending,749.06,1,2023,No
T26352,2023-01-13,C3358,Tablet,7.0,569.19,Credit Card,Completed,3984.36,1,2023,Yes
T26353,2023-01-13,C1549,Laptop,7.0,525.38,PayPal,Completed,3677.65,1,2023,Yes
T26354,2023-01-13,C2516,Tablet,9.0,525.38,PayPal,Completed,4728.41,1,2023,Yes
T26355,2023-01-13,C2707,Laptop,10.0,294.81,Credit Card,Completed,2948.1,1,2023,Yes
T26356,2023-01-13,C2279,Headphones,341.0,851.82,PayPal,Completed,290470.46,1,2023,Yes
T26357,2023-01-13,C689,Laptop,6.0,912.59,Credit Card,Completed,5475.51,1,2023,Yes
T26358,2023-01-13,C563,Laptop,518.0,525.38,PayPal,Failed,272146.46,1,2023,Yes
T26359,2023-01-13,C1555,Headphones,142.0,204.79,Cash,Completed,29080.86,1,2023,Yes
T26360,2023-01-13,C1881,Coffee Machine,146.0,789.6,Credit Card,Pending,115281.77,1,2023,Yes
T26361,2023-06-09,C3880,Coffee Machine,170.0,530.73,Credit Card,Completed,90224.51,6,2023,Yes
T26362,2023-01-13,C2272,Laptop,10.0,525.38,Cash,Pending,5253.79,1,2023,Yes
T26363,2023-01-13,C2183,Lapt,930.0,133.58,Cash,Completed,124230.79,1,2023,Yes
T26364,2023-01-13,C4603,Laptop,313.0,243.66,Cash,Failed,76265.32,1,2023,Yes
T26365,2023-01-13,C834,Laptop,4.0,525.38,Credit Card,Completed,2101.52,1,2023,Yes
T26366,2023-01-13,C1039,Tablet,6.0,525.38,PayPal,Unknown,3152.28,1,2023,Yes
T26367,2023-02-03,C4817,Smartphone,8.0,525.38,Credit Card,Completed,4203.03,2,2023,Yes
T26368,2023-01-13,C1233,Tablet,10.0,832.04,PayPal,Failed,8320.37,1,2023,Yes
T26369,2023-01-13,C347,Coffee Machine,7.0,577.75,Credit Card,Unknown,4044.25,1,2023,Yes
T26370,2023-01-08,C3011,Coffee Machine,461.0,525.38,Credit Card,Completed,242199.84,1,2023,Yes
T26371,2023-01-13,C1820,Headphones,472.0,191.06,Credit Card,Completed,90178.66,1,2023,Yes
T26372,2020-12-01,Unknown,Laptop,2.0,741.46,PayPal,Unknown,1482.93,12,2020,Yes
T26373,2023-01-13,C482,Smartphone,8.0,780.08,PayPal,Pending,6240.64,1,2023,Yes
T26374,2023-01-13,C1793,Tablet,7.0,442.58,Credit Card,Completed,3098.07,1,2023,Yes
T26375,2023-01-13,C3950,Tablet,282.0,525.38,Credit Card,Unknown,148156.95,1,2023,Yes
T26376,2023-01-13,C3576,Smartphone,7.0,525.38,Credit Card,Completed,3677.65,1,2023,Yes
T26377,2022-09-07,C2604,Tablet,8.0,439.43,Cash,Completed,3515.4,9,2022,Yes
T26378,2023-01-13,C1588,Laptop,8.0,237.44,PayPal,Completed,1899.5,1,2023,Yes
T26379,2023-01-13,C3111,Headphones,4.0,862.4,PayPal,Completed,3449.6,1,2023,Yes
T26380,2023-01-13,C4538,Headphones,8.0,489.73,PayPal,Completed,3917.86,1,2023,Yes
T26381,2023-01-13,C4436,Laptop,1.0,276.17,Cash,Completed,276.17,1,2023,No
T26382,2023-01-13,C3035,Smartphone,821.0,484.98,PayPal,Failed,398168.58,1,2023,Yes
T26383,2023-01-13,C4870,Tablet,1.0,612.83,PayPal,Completed,612.83,1,2023,No
T26384,2023-01-13,C1087,Headphones,8.0,876.35,PayPal,Unknown,7010.84,1,2023,Yes
T26385,2023-01-13,C2822,Smartphone,8.0,525.38,PayPal,Completed,4203.03,1,2023,Yes
T26386,2023-01-13,C4823,Tablet,6.0,525.38,Credit Card,Completed,3152.28,1,2023,Yes
T26387,2023-01-13,C356,Smartphone,2.0,341.93,Credit Card,Pending,683.87,1,2023,No
T26388,2023-01-13,C358,Coffee Mach,6.0,800.34,PayPal,Completed,4802.06,1,2023,Yes
T26389,2023-01-13,C439,La,1.0,525.38,PayPal,Failed,525.38,1,2023,No
T26390,2023-01-13,C986,Coffee Machine,1.0,213.1,Cash,Completed,213.1,1,2023,No
T26391,2023-01-13,C1328,Headphone,7.0,374.84,Credit Card,Pending,2623.91,1,2023,Yes
T26392,2024-02-02,C1372,Tablet,1.0,144.3,PayPal,Unknown,144.3,2,2024,No
T26393,2023-01-13,Unknown,Laptop,1.0,525.38,PayPal,Unknown,525.38,1,2023,No
T26394,2023-01-13,C1101,Headphones,9.0,688.83,Credit Card,Unknown,6199.49,1,2023,Yes
T26395,2023-01-13,C710,Headphones,419.0,655.68,Credit Card,Completed,274729.92,1,2023,Yes
T26396,2023-01-13,C4805,Coffee Machine,10.0,471.34,PayPal,Unknown,4713.37,1,2023,Yes
T26397,2023-01-13,C3269,Tablet,995.0,129.69,Credit Card,Completed,129040.21,1,2023,Yes
T26398,2023-01-13,C1048,Tablet,312.0,360.33,Credit Card,Failed,112421.79,1,2023,Yes
T26399,2021-07-11,C1956,Laptop,5.0,245.84,Credit Card,Completed,1229.19,7,2021,Yes
T26400,2023-01-13,C2179,Smar,878.0,525.38,PayPal,Completed,461283.0,1,2023,Yes
T26401,2023-01-13,C704,Tablet,10.0,145.72,Credit Card,Completed,1457.17,1,2023,Yes
T26402,2023-01-13,C1344,Laptop,445.0,441.69,PayPal,Completed,196551.92,1,2023,Yes
T26403,2023-01-13,C4827,Laptop,641.0,525.38,Credit Card,Unknown,336768.11,1,2023,Yes
T26404,2023-01-13,C4675,Laptop,609.0,525.38,PayPal,Unknown,319955.97,1,2023,Yes
T26405,2021-02-05,C1422,Headphones,1.0,935.94,PayPal,Completed,935.94,2,2021,No
T26406,2023-01-13,C3756,Smartphone,1.0,479.25,PayPal,Unknown,479.25,1,2023,No
T26407,2023-01-13,C3776,Tablet,3.0,525.38,Cash,Pending,1576.14,1,2023,Yes
T89915,2023-01-13,C2393,Laptop,1.0,525.38,PayPal,Completed,525.38,1,2023,No
T26409,2023-01-13,C4597,Tablet,7.0,525.38,Credit Card,Unknown,3677.65,1,2023,Yes
T26410,2023-01-13,C1833,La,6.0,395.14,Credit Card,Unknown,2370.82,1,2023,Yes
T26411,2023-01-13,C3998,Coffee Machine,8.0,525.38,Cash,Completed,4203.03,1,2023,Yes
T26412,2023-01-13,C4412,Lapt,10.0,713.64,PayPal,Failed,7136.4,1,2023,Yes
T26413,2023-01-13,C1843,Coffee Machine,600.0,525.38,Credit Card,Completed,315227.56,1,2023,Yes
T26414,2023-01-13,C410,Coffee Machine,465.0,960.29,Credit Card,Failed,446536.75,1,2023,Yes
T26415,2023-01-13,C2865,Coffee Machine,322.0,525.38,PayPal,Unknown,169172.12,1,2023,Yes
T26416,2023-01-13,C4944,Smartphone,6.0,312.83,Credit Card,Completed,1876.97,1,2023,Yes
T26417,2023-01-13,C3982,Tablet,10.0,563.9,Credit Card,Completed,5639.04,1,2023,Yes
T26418,2023-01-13,C2994,Smartphone,3.0,391.94,Cash,Completed,1175.81,1,2023,Yes
T26419,2023-01-13,C2644,Tablet,612.0,891.04,Credit Card,Completed,545318.47,1,2023,Yes
T26420,2023-01-13,C2594,H,7.0,56.54,PayPal,Unknown,395.78,1,2023,No
T26421,2023-01-13,C3270,Smartphone,10.0,525.38,PayPal,Pending,5253.79,1,2023,Yes
T26422,2022-08-05,C1941,Smartphone,10.0,525.38,PayPal,Completed,5253.79,8,2022,Yes
T26423,2023-01-13,C1379,Headphones,4.0,903.71,PayPal,Unknown,3614.84,1,2023,Yes
T26424,2023-01-13,C1788,Smartphone,3.0,648.97,Credit Card,Failed,1946.9,1,2023,Yes
T26425,2023-01-13,C4416,Coff,2.0,525.38,PayPal,Completed,1050.76,1,2023,Yes
T26426,2023-01-13,C3936,Headphones,8.0,596.12,Credit Card,Completed,4768.95,1,2023,Yes
T26427,2023-01-13,C4075,Headphones,819.0,106.81,Credit Card,Unknown,87477.39,1,2023,Yes
T26428,2023-01-13,C2023,Headphones,555.0,675.95,Credit Card,Pending,375152.25,1,2023,Yes
T26429,2023-01-13,C2751,Laptop,389.0,817.42,PayPal,Pending,317977.93,1,2023,Yes
T26430,2020-05-12,C2185,Coffee Machine,618.0,777.65,Credit Card,Completed,480585.04,5,2020,Yes
,2023-01-13,C3067,Laptop,353.0,982.75,PayPal,Completed,346909.25,1,2023,Yes
T26432,2023-01-13,Unknown,Tablet,780.0,525.38,Credit Card,Pending,409795.83,1,2023,Yes
T26433,2023-01-13,C2705,Smartphone,9.0,505.51,PayPal,Completed,4549.56,1,2023,Yes
T26434,2023-01-13,C4873,Coffee Machine,6.0,185.63,Credit Card,Completed,1113.78,1,2023,Yes
T26435,2023-01-13,C2199,Laptop,5.0,863.33,Credit Card,Completed,4316.64,1,2023,Yes
T26436,2023-01-13,C3391,Smartphone,1.0,834.78,PayPal,Completed,834.78,1,2023,No
T26437,2023-01-13,C243,Smartphone,883.0,602.04,Credit Card,Unknown,531604.5,1,2023,Yes
T26438,2021-03-07,C4895,Sm,2.0,986.99,Credit Card,Unknown,1973.98,3,2021,Yes
T26439,2023-01-13,C2296,Tablet,651.0,536.55,PayPal,Completed,349292.85,1,2023,Yes
T26440,2023-01-13,C3104,Headphones,835.0,567.94,Credit Card,Completed,474230.97,1,2023,Yes
T26441,2023-01-13,C1778,Coffee Machine,8.0,913.93,Credit Card,Unknown,7311.44,1,2023,Yes
T26442,2023-01-13,C1847,Laptop,248.0,919.79,PayPal,Completed,228107.16,1,2023,Yes
,2023-01-13,C475,Tablet,7.0,377.78,Credit Card,Pending,2644.45,1,2023,Yes
T26444,2023-03-11,Unknown,Smartphone,5.0,525.38,Credit Card,Completed,2626.9,3,2023,Yes
,2023-01-13,C1190,Coffee Machine,4.0,633.95,Credit Card,Completed,2535.82,1,2023,Yes
